filename,class,xmin,ymin,xmax,ymax,observation angle,xloc,yloc,zloc
007214.png,Car,693.86,197.32,784.66,231.84,-0.79,5.88,2.54,32.81
007214.png,Misc,522.85,190.24,552.02,204.56,-1.59,-5.77,2.44,56.95
007214.png,Van,522.3,175.04,547.84,203.32,-1.63,-6.61,2.59,63.22
007215.png,Car,774.64,172.37,875.71,212.69,-0.24,8.96,1.62,30.36
007215.png,Car,660.0,169.95,684.86,190.95,-1.64,4.53,1.29,52.98
007216.png,Car,263.59,181.36,360.01,226.46,2.07,-10.67,1.55,25.99
007216.png,Car,831.32,177.28,1169.23,369.0,-1.88,3.26,1.52,6.69
007216.png,Car,745.89,175.61,916.44,285.67,-1.85,3.44,1.43,11.55
007216.png,Car,705.73,175.42,793.92,242.32,-1.71,3.45,1.36,17.56
007216.png,Car,681.36,175.74,751.01,226.8,-1.68,3.49,1.35,22.98
007216.png,Car,659.89,176.56,698.35,208.43,-1.64,3.52,1.27,34.1
007217.png,Car,0.0,169.74,335.53,374.0,-1.13,-3.33,1.66,4.76
007217.png,Car,1096.12,197.7,1241.0,374.0,-2.39,2.87,1.57,1.84
007217.png,Car,976.61,181.17,1214.07,374.0,-1.48,4.94,1.6,7.25
007218.png,Car,297.44,185.31,362.1,235.01,1.74,-11.03,2.29,28.55
007218.png,Car,17.42,201.73,117.53,229.68,0.25,-31.24,3.16,41.65
007218.png,Car,790.47,178.49,836.03,204.57,1.87,12.17,1.83,43.18
007218.png,Misc,888.29,171.6,903.11,191.58,1.8,23.91,1.55,60.4
007219.png,Car,564.91,169.52,591.34,188.22,-1.4,-1.85,0.52,59.08
007219.png,Car,583.46,169.08,615.24,196.63,-1.52,-0.07,0.82,41.37
007219.png,Car,501.2,171.63,565.0,206.87,-1.29,-3.03,1.07,32.74
007219.png,Car,329.21,170.57,397.77,204.11,2.05,-12.62,1.13,38.41
007220.png,Car,134.98,199.24,437.34,374.0,1.95,-3.25,1.79,7.98
007221.png,Car,159.85,182.92,290.62,243.94,2.02,-11.14,1.89,21.18
007221.png,Cyclist,134.79,171.98,179.63,220.47,-1.04,-17.23,1.76,27.44
007222.png,Car,610.18,178.41,684.16,243.6,-1.59,0.79,1.52,17.11
007222.png,Car,517.02,168.84,589.51,226.16,-1.44,-1.71,1.53,22.58
007222.png,Car,629.23,168.02,679.46,214.94,-1.55,1.6,1.4,26.0
007222.png,Car,1060.06,136.58,1218.96,195.48,-0.87,14.74,0.59,20.17
007223.png,Pedestrian,907.93,154.55,954.93,302.05,2.74,3.97,1.44,8.69
007224.png,Car,0.0,205.07,264.85,374.0,2.17,-4.76,1.77,6.03
007224.png,Car,280.69,187.64,429.18,282.94,1.84,-5.09,1.95,14.9
007225.png,Car,865.83,217.19,1241.0,374.0,1.0,3.05,1.76,4.39
007225.png,Car,57.3,194.13,430.57,374.0,1.96,-3.05,1.62,6.86
007225.png,Car,676.77,181.47,737.37,230.27,-1.69,3.18,1.81,24.53
007225.png,Car,665.09,179.04,718.09,220.21,-1.69,3.27,1.84,29.83
007225.png,Van,653.12,160.5,702.26,211.16,-1.66,3.35,1.83,36.98
007225.png,Car,545.61,175.52,572.74,202.9,1.59,-2.98,1.69,42.33
007226.png,Truck,453.51,125.15,548.74,229.93,1.7,-3.89,1.87,27.52
007226.png,Car,548.78,179.38,572.12,200.21,1.63,-4.13,2.22,60.42
007226.png,Car,363.62,182.12,394.45,200.53,-1.26,-20.37,2.39,63.68
007226.png,Car,584.29,178.29,621.8,215.65,-1.56,-0.34,1.89,33.9
007227.png,Car,587.59,179.53,603.76,192.35,-1.58,-1.49,1.95,73.53
007227.png,Car,515.47,180.09,537.56,196.5,1.71,-7.96,2.21,68.94
007228.png,Van,0.0,98.04,328.97,374.0,2.12,-3.79,1.74,5.29
007228.png,Car,834.74,187.81,1241.0,374.0,-2.13,2.9,1.56,4.42
007228.png,Car,774.3,180.66,930.2,299.12,-1.68,3.33,1.55,10.68
007228.png,Van,0.0,119.01,207.29,272.97,-2.42,-11.55,1.74,13.48
007228.png,Car,779.87,158.07,895.97,248.63,-1.42,5.25,1.49,16.33
007228.png,Van,595.72,161.94,636.68,205.02,-1.61,0.22,1.5,35.69
007228.png,Van,816.38,139.51,996.47,207.14,-0.4,12.26,1.36,30.2
007228.png,Car,446.54,176.11,496.67,208.56,-1.41,-6.77,1.66,35.57
007228.png,Car,379.5,163.83,440.27,208.25,-1.29,-9.84,1.65,35.7
007228.png,Car,717.53,168.49,772.94,200.52,-1.81,6.75,1.33,36.63
007228.png,Van,657.27,149.62,686.68,182.23,1.48,5.46,0.82,64.32
007228.png,Truck,619.27,138.07,648.03,183.23,1.57,2.0,0.85,61.4
007228.png,Car,262.77,174.76,337.23,207.98,-1.15,-15.37,1.65,35.97
007229.png,Car,0.0,192.48,92.44,259.74,2.28,-15.53,2.1,18.2
007229.png,Tram,354.88,139.63,488.94,214.13,1.8,-9.95,1.91,41.61
007229.png,Cyclist,748.54,165.96,768.89,209.48,-1.76,6.1,1.48,29.78
007230.png,Car,0.0,181.65,176.93,310.78,-2.51,-7.99,1.63,9.23
007230.png,Car,0.0,182.85,255.5,278.81,-2.65,-8.42,1.69,12.46
007230.png,Car,92.99,167.36,311.7,257.2,0.3,-8.65,1.68,15.54
007230.png,Car,525.56,178.51,583.46,222.04,-1.75,-2.4,1.91,29.85
007230.png,Car,470.4,180.64,494.1,196.62,-1.76,-11.72,2.13,66.02
007231.png,Pedestrian,875.65,146.99,962.81,306.69,-0.42,3.67,1.44,8.42
007232.png,Car,8.98,167.61,367.67,357.08,2.08,-4.73,1.74,8.93
007232.png,Car,545.74,183.33,594.67,217.28,1.72,-1.77,1.91,32.58
007232.png,Car,638.36,179.84,672.07,199.33,1.84,3.52,1.99,55.83
007232.png,Cyclist,683.44,172.29,711.28,238.98,-1.6,2.39,1.78,20.2
007233.png,Car,715.72,176.26,896.32,298.15,-1.81,2.73,1.59,11.2
007233.png,Car,0.0,193.56,234.81,282.85,0.63,-9.17,1.91,13.28
007233.png,Car,932.99,190.03,1241.0,374.0,-2.24,3.04,1.55,3.52
007233.png,Car,690.84,172.51,784.21,245.75,-1.73,2.92,1.58,17.42
007233.png,Car,374.68,187.24,478.27,256.27,1.77,-4.44,1.85,17.85
007233.png,Car,434.38,175.62,507.51,234.72,1.75,-4.41,1.84,23.15
007233.png,Car,655.51,174.41,710.67,210.15,-1.77,3.16,1.57,32.25
007233.png,Van,640.98,147.41,694.51,203.57,-1.65,3.06,1.59,39.86
007234.png,Car,0.0,180.26,107.36,227.58,-0.91,-20.0,1.85,25.86
007234.png,Car,96.39,180.34,204.34,220.13,2.17,-19.82,1.9,31.35
007234.png,Car,454.24,182.95,526.08,231.33,1.72,-3.87,1.76,23.71
007234.png,Car,589.98,174.83,628.67,213.36,-1.56,-0.05,1.74,32.94
007235.png,Car,576.58,171.74,598.29,192.64,-1.56,-1.85,1.6,59.56
007235.png,Truck,606.36,158.16,637.13,187.58,-1.62,1.12,1.49,76.81
007235.png,Car,425.15,179.68,449.69,194.88,1.81,-16.9,2.12,70.73
007236.png,Car,643.67,176.59,675.51,202.32,-1.69,2.81,1.65,41.79
007236.png,Car,707.19,184.49,817.31,260.67,-1.79,3.01,1.64,15.05
007236.png,Car,951.62,192.6,1241.0,374.0,-2.31,3.64,1.65,4.0
007236.png,Car,719.71,175.75,763.72,204.48,-1.83,6.87,1.6,38.02
007236.png,Car,784.69,177.5,873.43,224.0,-1.93,7.32,1.62,24.61
007236.png,Truck,1027.02,0.0,1241.0,335.9,-2.43,7.52,1.6,6.61
007237.png,Pedestrian,772.31,157.6,817.65,298.87,2.81,2.34,1.46,8.97
007238.png,Car,572.76,177.02,610.72,213.58,-1.55,-0.87,1.88,34.69
007238.png,Tram,505.55,149.57,552.69,199.14,-1.49,-6.56,2.0,60.67
007238.png,Car,0.0,195.85,128.4,283.99,2.22,-11.98,2.04,14.7
007239.png,Car,0.0,180.02,41.17,229.2,2.31,-19.78,1.76,22.06
007239.png,Car,505.73,177.3,550.49,212.76,1.7,-3.89,1.81,34.52
007239.png,Car,549.58,179.63,572.52,200.26,1.62,-3.77,2.06,55.75
007239.png,Car,589.15,176.02,634.0,220.7,-1.57,0.02,1.77,28.72
007240.png,Car,580.82,179.04,607.9,205.81,-1.57,-1.04,2.06,46.76
007240.png,Car,490.98,180.61,548.08,230.18,-1.46,-3.21,1.9,26.0
007240.png,Car,288.82,190.39,373.83,236.22,1.89,-10.27,2.18,26.83
007240.png,Car,380.65,184.46,422.28,211.22,1.81,-13.35,2.37,46.29
007240.png,Cyclist,640.01,171.68,675.76,211.51,-2.43,2.07,1.68,31.84
007241.png,Car,407.94,180.54,536.46,269.67,-1.36,-2.38,1.46,14.01
007241.png,Car,502.58,177.06,562.24,222.44,-1.44,-2.27,1.27,24.17
007241.png,Car,562.61,168.03,595.9,197.98,-1.51,-1.18,0.86,39.7
007242.png,Car,432.15,186.07,518.56,239.13,1.76,-4.02,1.84,22.05
007242.png,Car,0.0,196.78,227.42,374.0,2.21,-6.53,1.95,8.65
007242.png,Car,292.69,192.0,404.55,254.05,1.9,-6.94,1.99,19.43
007242.png,Car,629.58,177.72,663.02,206.64,-1.62,1.99,1.84,41.09
007242.png,Car,719.02,166.57,826.04,199.66,2.92,7.58,1.22,34.06
007242.png,Car,714.15,158.99,806.01,197.91,2.94,7.64,1.25,37.13
007243.png,Car,799.51,142.9,1170.53,272.38,2.61,5.41,1.34,10.83
007243.png,Car,1169.52,141.72,1241.0,187.23,-0.75,22.04,0.47,24.97
007243.png,Car,1122.95,145.98,1241.0,188.19,-0.71,22.14,0.55,27.3
007243.png,Car,374.18,182.44,462.27,245.95,1.72,-5.32,1.86,20.37
007243.png,Car,470.31,178.94,551.56,240.08,1.69,-2.92,1.85,21.9
007243.png,Car,791.45,147.17,923.41,196.69,-0.31,9.93,0.92,29.29
007243.png,Car,934.08,149.27,1001.58,184.6,-2.1,19.12,0.61,38.75
007243.png,Van,1046.79,137.76,1124.21,179.24,-2.03,25.75,0.34,39.28
007243.png,Car,973.24,152.93,1046.01,185.0,-2.09,21.61,0.64,39.23
007243.png,Car,420.69,183.73,491.19,230.88,1.76,-5.61,1.97,26.62
007243.png,Car,647.3,172.25,690.04,202.37,1.45,3.04,1.5,38.51
007243.png,Car,594.18,177.99,624.24,201.96,-1.47,-0.04,1.95,49.91
007243.png,Car,543.92,173.09,573.59,188.42,-1.16,-5.72,1.71,80.98
007244.png,Car,564.97,169.91,591.4,188.62,-1.4,-1.85,0.55,59.07
007244.png,Car,580.6,169.4,615.35,198.13,-1.5,-0.14,0.86,39.74
007244.png,Car,480.6,171.82,558.51,209.35,-1.18,-3.41,1.1,30.8
007244.png,Car,329.15,170.64,397.7,204.18,2.05,-12.63,1.13,38.41
007245.png,Car,400.94,187.19,435.48,207.44,1.82,-15.85,2.78,59.73
007246.png,Van,0.0,160.87,131.54,374.0,2.4,-3.72,1.79,2.38
007246.png,Car,665.93,163.22,705.17,198.89,-1.48,3.5,1.17,33.4
007246.png,Car,610.31,163.17,648.43,185.96,1.78,1.31,0.84,47.82
007247.png,Car,589.55,177.29,616.58,204.01,-1.58,-0.5,1.95,46.85
007247.png,Car,267.4,182.51,365.86,241.33,1.91,-9.22,2.0,22.89
007247.png,Van,433.61,175.92,474.63,205.37,1.77,-10.48,2.1,48.71
007247.png,Car,548.18,177.92,572.6,201.43,-1.52,-3.58,2.0,52.29
007248.png,Car,573.54,177.12,630.22,223.19,-1.54,-0.25,1.52,23.33
007248.png,Car,0.0,192.52,251.51,374.0,-1.76,-4.73,1.6,5.96
007248.png,Car,88.68,181.15,362.69,327.0,-1.98,-5.11,1.61,9.29
007248.png,Car,319.17,180.31,464.16,246.78,-2.1,-5.28,1.59,17.07
007248.png,Car,400.41,175.59,515.03,226.33,-2.27,-4.92,1.6,22.95
007248.png,Car,483.11,171.68,559.46,203.62,-2.55,-4.84,1.63,39.07
007248.png,Car,799.93,187.22,1102.88,349.67,-1.95,3.73,1.68,8.92
007248.png,Car,677.44,179.35,738.43,221.42,-1.7,3.46,1.65,26.4
007248.png,Van,642.53,159.48,681.5,199.1,-1.66,3.31,1.64,47.23
007248.png,Car,275.65,178.68,367.14,223.97,1.91,-9.17,1.52,23.09
007248.png,Car,0.0,181.94,86.01,237.77,2.24,-14.78,1.51,17.78
007248.png,Car,176.31,176.84,272.02,213.66,2.12,-14.84,1.49,27.89
007249.png,Car,82.98,194.57,247.3,257.84,2.07,-10.95,1.89,18.1
007249.png,Car,382.61,185.09,432.64,212.72,1.89,-11.03,2.09,39.44
007249.png,Car,650.79,171.77,713.08,199.49,-0.83,4.13,1.48,41.47
007249.png,Car,638.36,173.28,698.31,195.3,-0.86,3.91,1.45,48.16
007250.png,Car,283.39,182.95,467.3,238.73,0.34,-6.23,1.68,19.34
007250.png,Car,685.94,172.12,902.97,247.46,-0.19,3.75,1.5,15.44
007250.png,Car,664.33,162.74,847.03,234.78,-0.22,3.65,1.52,18.76
007250.png,Car,377.55,179.03,492.2,216.66,-2.85,-7.19,1.74,29.71
007250.png,Car,416.96,180.05,509.85,209.56,-3.05,-7.24,1.76,35.8
007251.png,Car,433.95,185.71,479.57,228.55,1.59,-6.4,2.21,30.22
007252.png,Car,592.97,171.55,626.27,203.61,-1.57,-0.05,1.62,39.35
007252.png,Truck,688.35,157.5,756.76,188.98,-1.92,10.95,1.53,71.96
007252.png,Truck,394.86,150.86,460.52,204.24,1.79,-12.98,2.11,52.09
007253.png,Pedestrian,267.81,178.93,306.1,252.53,2.01,-8.48,2.04,18.79
007254.png,Pedestrian,967.55,156.77,1027.55,271.85,-0.48,6.12,1.54,11.5
007254.png,Pedestrian,791.11,170.32,806.44,227.7,-1.82,5.7,1.62,21.65
007254.png,Pedestrian,776.65,164.7,797.65,227.72,-1.78,5.26,1.62,21.64
007255.png,Car,546.73,164.24,572.49,184.47,-1.52,-3.48,0.28,55.04
007255.png,Cyclist,582.21,164.95,603.64,185.75,0.01,-1.0,0.43,60.22
007255.png,Pedestrian,611.27,162.12,617.77,183.19,3.12,1.44,0.22,61.35
007255.png,Pedestrian,470.92,167.43,481.59,190.42,0.24,-10.47,0.83,59.77
007256.png,Car,864.56,183.99,1241.0,374.0,-2.21,2.78,1.59,3.53
007256.png,Car,744.41,172.8,955.41,317.99,-1.85,2.91,1.59,9.72
007256.png,Car,155.61,200.19,393.07,338.48,1.93,-4.5,1.92,10.26
007256.png,Car,337.71,181.44,462.54,272.91,1.83,-4.44,1.93,15.66
007256.png,Car,683.86,176.25,775.38,245.07,-1.72,2.86,1.65,18.22
007256.png,Car,427.86,182.6,507.88,246.62,1.75,-4.12,1.99,21.27
007256.png,Car,667.46,180.01,740.15,227.89,-1.77,3.06,1.73,24.63
007256.png,Van,646.23,147.14,714.93,218.12,-1.66,2.98,1.85,32.15
007256.png,Car,625.35,182.09,651.47,202.57,-1.67,2.06,2.15,53.6
007256.png,Car,521.82,186.64,549.11,205.07,-1.69,-5.86,2.44,56.2
007256.png,Car,607.31,179.93,638.36,200.92,-1.86,1.03,2.3,60.59
007256.png,Car,584.94,183.69,609.03,199.13,-1.78,-1.35,2.6,72.81
007257.png,Car,981.82,181.55,1022.75,215.19,-1.55,18.08,1.85,33.26
007258.png,Van,550.0,124.3,654.66,200.72,-2.0,-0.48,1.02,28.5
007258.png,Car,394.41,170.23,444.96,210.33,-1.64,-7.97,1.48,29.91
007258.png,Truck,700.15,102.18,922.16,203.4,-0.59,7.07,0.97,25.46
007259.png,Car,547.0,159.84,621.55,213.16,-1.36,-0.87,1.37,26.42
007259.png,Car,131.83,206.07,237.75,272.98,-2.05,-12.36,2.73,20.87
007259.png,Car,0.0,210.13,98.54,301.26,-1.91,-11.23,2.21,13.62
007259.png,Car,1009.87,147.95,1241.0,247.18,-0.57,8.91,1.12,11.69
007259.png,Car,868.59,150.73,1126.22,227.72,-0.4,7.79,1.07,14.89
007259.png,Car,603.02,157.28,644.41,190.3,1.68,0.73,0.86,37.23
007259.png,Car,651.05,156.0,672.21,172.74,1.63,4.73,-0.04,65.81
007260.png,Car,0.0,202.2,294.76,374.0,-0.7,-2.79,1.62,2.19
007260.png,Car,662.7,177.02,779.03,256.35,-1.77,2.23,1.6,15.81
007260.png,Car,0.0,186.93,392.15,374.0,-1.17,-3.45,1.6,6.74
007260.png,Pedestrian,42.83,151.9,107.06,366.95,-0.94,-4.8,1.66,6.36
007260.png,Pedestrian,171.68,160.97,206.26,312.58,-1.05,-5.21,1.68,8.81
007260.png,Car,505.65,173.31,554.27,215.98,-1.52,-3.22,1.65,29.3
007260.png,Pedestrian,212.05,169.69,246.58,322.85,-1.09,-4.62,1.75,8.63
007260.png,Car,620.59,171.14,650.35,202.08,-1.58,1.55,1.76,45.24
007261.png,Car,404.83,182.62,532.29,276.72,1.75,-2.66,1.76,14.33
007261.png,Van,708.61,151.72,863.27,273.63,-1.82,3.2,1.69,14.29
007261.png,Car,674.01,179.01,748.32,237.65,-1.73,2.93,1.8,21.95
007261.png,Car,659.13,178.33,716.76,222.87,-1.72,2.87,1.79,27.63
007262.png,Car,576.58,176.96,604.88,204.93,-1.57,-1.21,1.92,44.83
007262.png,Tram,384.38,165.17,448.4,200.22,1.71,-23.89,3.01,91.99
007263.png,Car,581.03,181.21,637.39,227.18,-1.59,-0.1,1.65,23.46
007263.png,Car,0.0,186.31,291.16,374.0,-1.91,-5.09,1.66,7.54
007263.png,Car,182.41,159.9,419.3,309.91,-2.03,-4.64,1.67,10.48
007263.png,Car,339.14,184.2,494.23,251.09,-2.13,-4.8,1.7,17.43
007263.png,Car,368.31,179.22,502.45,236.27,-2.23,-5.13,1.69,20.79
007263.png,Car,432.44,179.23,523.08,217.07,-2.21,-5.31,1.66,28.55
007263.png,Car,467.65,174.12,545.1,206.94,-2.34,-5.01,1.58,34.49
007263.png,Van,713.78,126.3,917.1,285.13,-1.84,3.48,1.71,13.77
007263.png,Car,700.66,181.57,791.77,241.18,-1.75,3.65,1.73,20.26
007263.png,Car,659.26,179.57,697.21,208.05,-1.64,3.51,1.77,38.02
007263.png,Van,637.71,163.14,667.95,194.65,-1.64,3.42,1.71,58.68
007263.png,Car,587.18,174.22,624.04,206.42,-1.62,-0.3,1.61,36.2
007263.png,Car,0.0,177.25,102.06,243.3,2.28,-14.42,1.58,16.87
007263.png,Van,163.57,147.62,319.98,246.55,1.99,-8.97,1.62,17.97
007264.png,Car,29.55,196.1,382.61,374.0,1.99,-4.09,1.69,8.17
007264.png,Car,436.59,184.07,504.39,234.19,1.76,-4.26,1.76,22.23
007264.png,Van,474.82,155.47,535.13,218.06,1.67,-4.35,1.75,30.42
007264.png,Car,539.12,180.51,586.86,220.71,1.61,-1.75,1.7,27.35
007264.png,Cyclist,967.01,138.53,1116.57,303.44,-2.12,5.07,1.41,8.7
007264.png,Car,524.0,179.53,551.54,202.86,1.66,-4.52,1.81,45.31
007265.png,Pedestrian,868.13,165.07,925.15,291.76,-1.82,3.84,1.44,9.64
007265.png,Pedestrian,218.95,185.48,269.05,312.17,2.24,-4.99,1.71,9.85
007265.png,Pedestrian,455.08,175.08,482.73,253.22,1.83,-3.19,1.63,16.76
007265.png,Pedestrian,513.69,179.28,530.46,232.27,-1.42,-2.66,1.59,22.93
007265.png,Pedestrian,573.46,177.3,590.98,217.44,2.22,-1.19,1.54,31.38
007265.png,Pedestrian,615.22,176.78,631.01,218.04,-1.4,0.66,1.57,31.34
007265.png,Van,684.18,116.09,824.4,262.22,-1.7,3.01,1.41,15.63
007266.png,Car,735.99,187.29,951.47,278.7,-0.37,4.27,1.85,13.61
007266.png,Car,0.0,185.51,215.48,316.13,0.68,-7.78,1.73,9.48
007266.png,Car,97.5,183.2,338.74,265.9,-2.73,-7.85,1.76,14.64
007266.png,Car,702.61,190.48,878.74,264.21,-0.35,3.91,1.9,16.07
007266.png,Car,190.57,175.92,364.36,244.53,-2.93,-8.89,1.81,19.51
007266.png,Car,452.54,184.87,490.13,208.98,-1.84,-10.13,2.54,52.43
007267.png,Car,117.65,187.11,437.14,374.0,-1.23,-3.04,1.6,7.49
007267.png,Car,645.28,177.85,688.58,214.17,-1.59,2.25,1.59,29.37
007267.png,Van,687.51,162.0,728.96,192.92,-1.25,8.66,1.7,63.23
007268.png,Car,0.0,202.87,40.72,254.42,1.95,-19.6,2.48,22.58
007268.png,Car,573.4,185.2,629.82,220.35,1.86,-0.36,2.07,32.98
007268.png,Misc,680.72,178.52,696.08,202.42,1.76,5.5,2.05,50.75
007269.png,Pedestrian,415.21,153.82,487.21,369.0,1.76,-1.22,1.54,5.66
007270.png,Car,469.38,176.82,513.34,221.93,1.57,-4.83,1.86,29.21
007270.png,Car,456.02,181.67,493.33,207.72,1.45,-8.23,2.01,43.47
007271.png,Car,830.48,163.16,1127.61,275.45,-0.26,6.02,1.61,12.36
007271.png,Car,0.0,178.25,162.45,253.17,0.8,-12.12,1.69,16.02
007272.png,Pedestrian,364.66,147.16,453.07,328.59,0.24,-2.14,1.48,7.5
007273.png,Car,570.25,179.35,603.07,209.27,-1.57,-1.21,1.28,40.78
007273.png,Car,0.0,192.42,195.59,324.38,-0.94,-7.81,1.59,10.19
007273.png,Car,171.75,190.27,308.43,256.18,-1.11,-8.71,1.52,17.27
007273.png,Car,302.58,190.42,444.66,267.11,-1.28,-5.0,1.53,15.91
007273.png,Car,392.36,182.95,449.85,218.14,-1.34,-8.55,1.4,33.12
007273.png,Van,449.68,148.79,522.51,224.1,-1.44,-4.84,1.4,29.34
007273.png,Car,503.18,183.52,538.08,210.6,-1.48,-4.87,1.34,40.38
007273.png,Car,0.0,182.89,87.97,266.69,-0.86,-12.8,1.6,14.39
007273.png,Car,233.75,181.54,329.32,229.98,-1.15,-11.59,1.47,25.74
007274.png,Car,569.16,176.14,615.26,211.38,-1.69,-0.84,1.18,34.97
007274.png,Car,524.84,183.13,556.21,204.23,-1.75,-4.71,1.26,49.88
007274.png,Car,455.95,182.05,489.15,197.27,-2.02,-13.07,1.12,69.34
007275.png,Car,313.12,191.96,530.01,344.58,1.81,-2.14,1.72,9.1
007276.png,Car,597.34,174.86,664.73,239.96,-1.57,0.52,1.68,19.61
007276.png,Tram,706.57,142.22,741.08,187.75,1.52,10.12,1.26,65.3
007277.png,Car,790.84,188.38,1217.1,374.0,-1.99,2.63,1.62,5.8
007277.png,Car,179.72,182.04,413.81,321.05,-1.19,-4.54,1.87,11.13
007277.png,Car,429.88,181.41,499.82,232.66,1.76,-4.98,1.93,25.04
007277.png,Cyclist,550.35,174.38,563.61,205.11,1.66,-3.29,1.96,44.62
007277.png,Cyclist,564.19,174.45,576.23,203.18,1.61,-2.51,1.87,45.19
007277.png,Car,491.89,182.21,532.91,210.09,1.7,-5.52,2.01,41.09
007277.png,Car,634.07,176.03,656.42,194.41,-1.57,3.01,1.8,62.0
007277.png,Car,664.46,173.89,738.05,233.13,-1.7,2.61,1.66,21.62
007278.png,Pedestrian,499.95,155.21,566.95,309.56,-3.05,-0.88,1.47,8.43
007279.png,Car,581.35,176.74,599.37,191.02,-1.57,-1.82,1.63,66.18
007279.png,Car,375.02,181.25,446.81,225.38,1.83,-7.22,1.8,26.36
007280.png,Cyclist,139.39,177.03,316.63,374.0,2.02,-3.6,1.9,6.94
007280.png,Cyclist,243.49,183.67,382.72,374.0,1.93,-2.96,1.87,7.29
007280.png,Car,301.06,196.78,436.93,272.75,1.88,-5.69,2.11,17.58
007280.png,Cyclist,469.54,183.2,506.59,248.12,1.78,-3.54,2.09,20.87
007280.png,Car,473.15,190.4,528.34,222.2,1.81,-5.44,2.35,36.25
007280.png,Car,640.24,183.0,677.23,213.69,-1.55,2.6,2.07,38.3
007281.png,Car,563.0,177.99,613.9,227.26,-1.56,-0.77,1.81,25.44
007281.png,Car,822.8,169.66,860.55,187.67,-1.91,18.3,1.15,57.22
007281.png,Van,843.73,159.88,894.25,186.31,-1.89,18.39,0.93,51.53
007281.png,Van,906.8,152.43,989.36,190.99,-1.98,18.55,0.95,39.96
007281.png,Truck,1002.52,127.82,1153.88,191.98,-2.13,18.67,0.72,29.28
007282.png,Car,767.9,181.48,975.64,349.99,1.45,2.9,1.69,8.98
007283.png,Car,0.0,54.79,275.11,374.0,2.44,-2.98,1.62,2.02
007283.png,Car,446.02,176.94,524.4,241.09,-1.43,-3.5,1.78,20.63
007283.png,Car,698.74,174.42,790.65,246.21,-1.77,3.04,1.58,17.03
007283.png,Car,667.77,176.15,741.85,232.24,-1.74,2.72,1.64,21.64
007283.png,Truck,489.41,146.84,551.19,215.46,1.66,-3.68,1.65,30.28
007283.png,Car,641.53,177.62,679.53,209.89,-1.62,2.36,1.7,34.83
007283.png,Car,735.1,180.62,926.29,308.12,-1.84,3.01,1.69,10.73
007284.png,Car,66.01,198.82,188.3,244.04,2.17,-16.46,2.28,24.76
007284.png,Car,304.04,186.1,365.39,216.44,1.96,-15.42,2.33,40.56
007284.png,Car,410.33,182.09,448.56,204.45,1.85,-13.61,2.31,54.5
007284.png,Tram,462.13,155.39,526.67,197.94,1.72,-10.05,2.02,65.46
007284.png,Cyclist,714.94,169.54,728.96,203.01,-1.71,5.94,1.58,38.49
007285.png,Car,326.42,191.75,486.14,298.44,1.85,-3.31,1.82,12.34
007285.png,Cyclist,194.73,190.73,248.75,256.11,2.1,-10.07,2.08,18.68
007286.png,Van,337.13,131.36,505.6,250.9,-1.18,-4.36,1.64,17.63
007286.png,Cyclist,666.2,167.5,707.23,228.88,-1.19,2.36,1.67,22.31
007286.png,Pedestrian,1189.06,155.07,1241.0,279.18,2.39,8.51,1.43,10.0
007286.png,Pedestrian,1017.73,158.4,1059.09,252.26,-2.09,7.95,1.44,13.48
007286.png,Person_sitting,894.31,180.3,966.53,249.26,2.72,6.33,1.49,14.37
007286.png,Person_sitting,871.46,181.4,942.46,240.67,2.78,6.45,1.46,15.81
007286.png,Pedestrian,201.13,156.22,232.16,228.22,0.55,-10.1,1.38,18.33
007286.png,Pedestrian,212.62,167.47,250.14,227.34,0.56,-10.09,1.43,19.15
007286.png,Car,273.39,179.63,381.83,215.77,-2.62,-11.75,1.74,30.02
007287.png,Truck,588.91,164.72,616.49,194.41,-1.59,-0.89,2.14,76.21
007288.png,Pedestrian,161.36,160.84,246.69,334.41,0.45,-4.1,1.49,7.15
007289.png,Pedestrian,387.35,161.43,402.68,202.2,-3.09,-9.91,1.34,33.45
007289.png,Car,349.57,153.67,410.53,200.23,1.26,-11.69,1.33,36.43
007289.png,Car,391.74,163.21,451.69,197.45,-2.0,-10.22,1.28,38.87
007289.png,Van,604.1,154.09,670.98,190.6,0.92,1.62,1.07,44.65
007289.png,Car,638.62,161.87,689.6,186.32,-2.28,3.47,0.87,46.99
007289.png,Car,680.49,159.18,733.98,185.12,-2.41,6.56,0.82,49.03
007289.png,Car,710.12,164.98,769.35,185.33,-2.43,9.52,0.91,53.29
007289.png,Car,746.67,165.27,790.12,185.68,-2.34,11.8,0.95,53.93
007289.png,Car,767.23,166.05,816.45,185.32,-2.41,13.73,0.94,54.67
007289.png,Car,789.6,164.12,847.11,184.12,0.75,16.01,0.86,55.69
007289.png,Car,856.76,160.21,910.13,179.01,0.46,23.0,0.5,60.79
007290.png,Pedestrian,1075.5,135.98,1160.5,366.7,2.74,4.17,1.45,5.95
007290.png,Pedestrian,1006.99,123.71,1092.32,369.0,1.32,3.29,1.53,5.22
007290.png,Car,731.23,160.97,763.95,194.27,-1.63,8.65,0.77,43.09
007290.png,Pedestrian,713.21,163.74,727.54,207.18,1.88,4.77,1.11,29.93
007290.png,Pedestrian,694.2,165.78,709.86,208.58,1.72,4.08,1.16,29.72
007291.png,Car,0.0,222.62,261.6,374.0,2.36,-3.64,1.8,3.37
