filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_x,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim,width,height
004640.png,car,0.28346616,211.9456,269.49698,371.83557,2.18,3.96,clone,359,31,0.6460989,0.3827217,0.5308677,2.0639675,0.54184544,269.21351384,159.88997
004640.png,car,770.25964,197.29292,1047.1854,368.57416,-1.97,7.92,clone,367,1046,0.9992733,0.61923933,0.858803,2.2726326,0.88496274,276.9257600000001,171.28124
004640.png,car,689.16986,186.73224,804.79736,269.31454,-1.8,14.54,clone,266,803,1.881325,1.6066077,1.7587157,2.6871908,1.785395,115.62750000000005,82.58230000000003
004640.png,car,652.7502,180.82309,729.5609,245.13933,-1.74,19.16,clone,215,728,2.8032994,2.316146,2.4123728,7.7268033,2.3592913,76.8107,64.31624
004640.png,car,636.3771,181.86865,677.8841,228.98859,-1.71,25.33,clone,220,676,3.7135339,3.1484807,3.1477423,7.117572,3.1474416,41.50699999999995,47.119939999999986
004640.png,car,495.8252,183.41821,521.89343,213.8468,1.7,25.79,clone,212,495,4.6660914,3.8169756,4.351837,6.642993,4.355152,26.06822999999997,30.428590000000014
004641.png,car,505.5547,176.75931,536.5666,199.92726,1.66,49.57,clone,187,514,6.4228244,5.847013,6.146872,9.246139,6.1955113,31.01189999999997,23.16794999999999
004642.png,car,243.08208,185.5045,403.7063,233.50774,-2.82,21.13,clone,194,244,3.0328925,1.4980248,2.8887725,6.076823,2.8896642,160.62422,48.003240000000005
004642.png,car,527.2586,179.05417,557.19745,191.17809,0.21,67.12,clone,183,527,8.1592865,6.8838344,8.074113,9.572615,8.11801,29.938850000000002,12.123919999999998
004643.png,car,0.43753898,167.52016,255.51283,344.33517,-2.47,8.24,clone,304,2,0.9916322,0.854738,0.9215187,4.2776346,0.9330624,255.07529102,176.81501
004643.png,car,229.64445,178.078,374.7811,277.41235,-2.67,12.82,clone,227,229,1.6079006,1.1369717,1.5123225,5.598869,1.5168277,145.13664999999997,99.33435
004643.png,car,961.8185,170.50394,1027.1091,213.64427,-2.02,27.22,clone,199,1020,3.7440295,3.3483377,3.605069,6.2246118,3.6214244,65.29059999999993,43.140330000000006
004643.png,car,348.6466,181.17778,443.6175,244.13625,-2.85,20.63,clone,225,348,2.3479707,2.0745037,2.2102036,5.0592575,2.238962,94.97090000000003,62.95846999999998
004643.png,car,379.66733,173.94797,482.75476,224.40921,0.31,29.11,clone,220,398,3.2006803,2.4881103,2.723483,5.663449,2.697382,103.08742999999998,50.461240000000004
004643.png,car,644.83563,172.48709,672.3319,198.24854,-0.04,42.93,clone,186,671,6.9766054,5.4976654,6.860964,9.386678,6.8686824,27.49626999999998,25.761449999999996
004644.png,car,271.69217,191.54001,361.0226,234.46568,1.89,24.65,clone,233,316,3.146227,1.6400758,3.0877233,7.528952,3.0663323,89.33043000000004,42.92567
004644.png,car,384.63083,185.89832,428.16565,211.94247,1.83,37.14,clone,210,415,5.0245566,2.7394657,4.725411,8.638756,4.7868366,43.534820000000025,26.044149999999973
004644.png,truck,440.77338,160.1639,482.47617,202.05553,1.73,55.87,clone,201,457,6.0857058,4.0554066,6.265419,6.9490952,6.2575316,41.70279000000005,41.89162999999999
004645.png,car,599.33044,174.38036,676.97974,234.1004,-1.77,20.51,clone,218,652,2.9427772,2.394065,2.5119672,8.980006,2.5154655,77.64930000000004,59.72004000000001
004645.png,car,337.4494,179.94899,383.59335,208.80014,1.9,39.39,clone,200,342,5.5745034,4.8949704,5.1858416,9.447583,5.2231827,46.14394999999996,28.85114999999999
004645.png,car,415.57376,177.5249,453.19507,205.37764,1.75,40.6,clone,202,449,5.991619,5.095091,5.403405,9.545041,5.4868546,37.621309999999994,27.85274000000001
004646.png,person,1075.1831,150.06454,1147.546,309.32742,2.54,7.87,clone,155,1096,1.0727721,0.853675,1.0268295,1.4108616,1.0355402,72.36290000000008,159.26288000000002
004647.png,person,820.6093,164.5068,850.0726,230.59975,-1.87,18.03,clone,185,837,2.9139054,2.520767,2.7013307,8.267099,2.7152576,29.463300000000004,66.09295
004648.png,car,571.8845,182.3835,607.4577,213.54152,-1.57,38.01,clone,204,579,4.743255,4.3666353,4.605924,9.31092,4.6063547,35.57320000000004,31.158019999999993
004648.png,car,130.63623,197.37251,306.0525,275.802,-1.1,14.3,clone,247,303,1.8033034,1.4020727,1.7245575,3.990908,1.7407334,175.41627,78.42949000000002
004648.png,car,297.1111,194.29732,475.4789,300.81442,-1.29,11.52,clone,285,343,1.5928007,1.1778393,1.3097701,8.523417,1.3351971,178.3678,106.51709999999997
004648.png,car,438.27872,187.45372,506.82977,228.069,-1.4,27.28,clone,227,438,3.4290416,3.0445986,3.2301764,6.3839207,3.2452173,68.55104999999998,40.615279999999984
004648.png,car,239.29402,184.65657,325.9555,226.09576,-1.16,28.55,clone,225,324,4.2260313,2.104293,2.6141343,8.670546,2.5555968,86.66147999999998,41.439190000000025
004649.png,car,596.65765,178.51027,626.78613,204.72827,-1.58,45.91,clone,201,624,6.2547565,5.8148007,6.0245695,9.126719,6.0764637,30.128479999999968,26.218000000000018
004649.png,car,349.0044,185.82843,410.9442,219.112,1.9,34.92,clone,218,368,4.927982,2.8176687,4.5441,7.8793793,4.5942273,61.93980000000005,33.28357
004650.png,car,669.1866,192.82285,770.6909,241.81259,-0.84,22.19,clone,195,710,2.5653765,2.4136896,2.5317516,3.1789293,2.5333393,101.50430000000006,48.98974000000001
004651.png,truck,0.36881232,0.7083602,320.46008,370.57645,2.17,3.59,clone,23,16,0.71000785,0.32174233,0.6080481,3.8372061,0.6139504,320.09126768,369.8680898
004651.png,car,617.03925,170.51239,791.15845,288.88623,-1.67,9.96,clone,229,709,1.5675381,1.1109092,1.2046815,9.796682,1.223229,174.11919999999998,118.37384
004651.png,car,311.82953,181.12971,378.86978,206.49402,-2.68,18.57,clone,205,335,2.347031,2.0294745,2.2735407,3.5281312,2.2791357,67.04025000000001,25.364310000000017
004651.png,person,326.7364,184.72078,346.9258,253.60934,-2.0,17.35,clone,230,326,2.0458212,1.857416,2.0090103,2.4591124,2.0224426,20.189399999999978,68.88856000000001
004652.png,car,873.6733,200.64273,1242.2416,371.7008,-2.06,6.05,clone,370,1241,0.81859857,0.49340528,0.66664696,3.1495185,0.6837998,368.5683,171.05807000000001
004652.png,car,340.97403,188.42197,467.1579,271.16238,1.9,15.87,clone,256,348,2.0436866,1.6701473,1.8409165,4.618217,1.860725,126.18386999999996,82.74041
004652.png,car,439.57568,184.3505,515.1394,243.60832,1.77,21.12,clone,238,439,3.039242,2.2456896,2.5359385,6.726504,2.5218658,75.56372000000005,59.25781999999998
004652.png,car,694.70435,174.9552,740.2705,211.1994,-1.65,34.85,clone,185,738,4.622563,3.8488195,4.263915,9.0852,4.328442,45.56614999999999,36.244200000000006
004652.png,car,505.16245,185.32005,547.536,223.99463,1.74,30.69,clone,222,505,4.136173,3.3992522,3.5548,8.421943,3.5684063,42.373549999999966,38.67457999999999
004652.png,car,0.010354802,193.1933,167.1526,250.58551,0.56,20.63,clone,249,41,2.102082,1.22411,1.897915,4.883883,1.8991213,167.142245198,57.392210000000006
004653.png,car,649.95044,187.92804,835.1169,279.53638,-1.17,13.03,clone,235,710,1.6166439,1.4174083,1.5381198,2.7618499,1.5508366,185.16646000000003,91.60834
004653.png,car,960.0669,166.86967,1056.9308,235.6636,-1.51,16.41,clone,193,969,2.1388016,1.9616762,2.052082,2.7578788,2.0728748,96.86390000000006,68.79392999999999
004653.png,car,267.89218,192.77208,378.79083,245.61334,-0.65,21.14,clone,234,369,2.6606207,2.0968304,2.597076,4.28474,2.6081088,110.89865000000003,52.841260000000005
004653.png,car,0.12951368,203.83644,55.729717,252.99167,-1.83,21.45,clone,251,54,3.2545714,2.638408,2.8945754,5.3023496,2.9514105,55.60020332,49.15522999999999
004654.png,car,695.48846,167.6999,725.08966,193.3416,-1.49,47.25,clone,185,713,6.2425942,5.539701,5.923683,9.171895,6.0173354,29.60119999999995,25.641699999999986
004654.png,car,746.8079,175.9409,902.5707,274.8349,-1.81,12.38,clone,206,889,1.5562383,1.3659894,1.4393649,3.5823834,1.4517239,155.76279999999997,98.894
004654.png,car,590.4595,167.8619,637.3952,203.71022,1.77,33.97,clone,184,598,4.909949,4.129658,4.374002,9.32038,4.422045,46.9357,35.84832
004656.png,car,160.06169,199.73175,434.26294,358.9116,1.91,8.62,clone,336,192,1.296493,0.82723737,0.97390795,5.220042,1.0085192,274.20125,159.17985000000002
004657.png,person,911.2111,157.15588,957.3743,281.7721,-1.94,9.35,clone,254,911,1.3509686,0.9235964,1.2872827,2.1621482,1.2881396,46.16319999999996,124.61622000000003
004657.png,car,603.0105,165.73015,639.3614,197.21274,1.63,36.56,clone,180,607,5.426222,4.6963873,4.912387,8.817327,4.972102,36.350900000000024,31.482589999999988
004657.png,person,769.84015,161.82507,790.7844,189.36522,-1.71,17.55,clone,35,144,2.8598957,1.8944607,2.9172516,4.1549835,2.8552647,20.94425000000001,27.540149999999983
004658.png,car,597.54486,174.59665,632.33844,203.21265,-1.58,43.47,clone,189,619,5.903187,5.381829,5.6400747,9.492295,5.674854,34.79358000000002,28.615999999999985
004658.png,car,131.45284,197.11009,225.69823,237.77202,2.1,27.33,clone,223,140,3.2981517,2.9445658,3.1824756,4.9344964,3.1894069,94.24538999999999,40.661929999999984
004659.png,car,520.074,179.56651,739.00946,371.46408,-1.58,7.02,clone,198,701,1.1726897,0.60924685,0.7467952,9.78752,0.7585812,218.93546000000003,191.89757000000003
004659.png,car,329.36575,182.75143,354.39896,205.47719,1.92,52.03,clone,193,351,7.4177566,3.5182345,7.4732814,8.382414,6.771512,25.033209999999997,22.725760000000008
004659.png,car,953.2909,177.06918,1130.243,237.24132,2.67,27.63,clone,183,956,2.817445,1.854054,2.328066,7.993764,2.3434207,176.95209999999997,60.17214000000001
004659.png,car,727.83997,172.7573,830.6844,214.90562,-3.07,35.51,clone,210,807,3.2814014,1.2582186,3.5784812,9.780899,3.4227996,102.84442999999999,42.14832000000001
004659.png,car,341.84198,175.89136,501.29214,239.24527,0.37,19.94,clone,216,494,3.1921086,2.2256393,2.4487076,8.542413,2.4672117,159.45016000000004,63.35391000000001
004660.png,car,409.49765,165.94627,463.75836,210.14761,-1.58,25.25,clone,196,450,3.4027305,2.998213,3.1625395,6.4038067,3.17908,54.26070999999996,44.20133999999999
004660.png,car,474.33322,153.5141,500.25253,171.2311,1.88,70.51,clone,162,477,8.507705,7.923813,8.496261,9.239052,8.507073,25.919309999999996,17.716999999999985
004661.png,car,97.96487,177.04076,176.08534,209.8046,-0.99,33.68,clone,179,161,4.240622,2.1491666,4.38186,6.1397095,4.399201,78.12047,32.76383999999999
004661.png,car,172.09007,170.42378,236.67253,205.69612,2.09,38.89,clone,193,173,5.3465123,4.6012387,5.1264286,7.311136,5.184003,64.58246,35.272340000000014
004661.png,car,367.96246,172.89275,396.14212,191.79515,1.89,70.27,clone,190,367,8.850524,7.2577953,8.858465,9.503189,8.87796,28.179659999999956,18.9024
004661.png,car,572.3554,174.79213,622.5449,221.3783,-1.56,25.39,clone,197,615,3.3574276,3.0548074,3.2450209,9.10317,3.2475379,50.18949999999995,46.58617000000001
004662.png,car,317.02588,188.13295,549.4413,323.29398,1.97,9.37,clone,303,394,1.337052,0.97222126,1.1604702,4.7915115,1.179975,232.41541999999998,135.16102999999998
004662.png,car,511.29395,174.3786,551.44415,206.50243,1.67,35.44,clone,205,511,4.813261,3.8661013,4.2108374,8.557141,4.223943,40.15020000000004,32.12383
004663.png,car,0.088307306,246.88618,83.22174,372.92072,2.45,2.01,clone,371,0,0.6817204,0.40515393,0.4792326,1.4226865,0.5688836,83.13343269399999,126.03454000000002
004663.png,car,671.79047,166.55193,779.7444,207.04524,2.96,32.22,clone,195,742,4.5309253,2.154396,4.4198904,7.9795513,4.5442486,107.95393000000001,40.49331000000001
004663.png,car,1002.00507,153.26602,1080.6464,185.4461,-0.54,36.35,clone,171,1079,5.813228,5.0321565,5.5346136,7.1396327,5.600625,78.64133000000004,32.180080000000004
004663.png,car,1060.1267,154.2412,1112.483,187.86478,-0.61,32.27,clone,172,1111,4.3291903,0.83558637,4.6501207,6.7194023,4.6144795,52.35629999999992,33.623580000000004
004663.png,car,902.5347,155.03023,988.6817,183.42696,-0.44,46.27,clone,172,956,5.2546005,2.0895963,6.195204,8.15685,5.666094,86.14699999999993,28.39673000000002
004663.png,car,495.7858,181.75253,531.467,209.5821,1.67,41.78,clone,200,512,5.7625046,5.114881,5.482733,8.140038,5.5467014,35.68119999999999,27.82956999999999
004663.png,car,819.8464,160.07394,853.66046,182.52852,-1.92,60.08,clone,181,852,8.140543,7.50355,8.119793,8.868342,8.118181,33.81405999999993,22.454579999999993
004664.png,car,303.50134,186.52086,404.50165,241.43216,1.96,23.8,clone,240,403,3.1749315,2.6353252,2.9712522,6.3700676,2.9852312,101.00030999999996,54.91130000000001
004664.png,car,406.82703,185.15205,473.69034,220.12523,1.87,33.19,clone,219,472,4.799369,3.97129,4.548901,6.873181,4.6009283,66.86331000000001,34.973179999999985
004664.png,train,712.74426,152.13573,747.4961,186.89674,-1.63,83.75,clone,152,743,8.860077,8.002068,8.748207,9.784155,8.799171,34.7518399999999,34.76101
004664.png,car,459.45947,179.52428,505.47046,210.46239,1.83,40.34,clone,201,459,5.742859,5.147928,5.4546995,7.974825,5.4927135,46.01098999999999,30.938109999999995
004665.png,person,685.72144,167.1863,750.02814,333.1664,-1.64,7.38,clone,196,741,1.3530949,0.8720222,1.0007025,4.007946,1.0267378,64.30669999999998,165.98010000000002
004665.png,person,196.25902,164.46883,262.88458,334.66083,-1.16,7.35,clone,265,250,1.2674079,0.8909319,1.0938312,2.8485425,1.1140382,66.62556000000004,170.19199999999998
004665.png,person,758.2489,170.22118,781.70764,230.28564,-1.95,18.29,clone,224,771,1.9404067,1.2447253,1.7648067,3.1703956,1.8368859,23.45873999999992,60.06446
004665.png,person,779.0309,173.30168,795.9682,225.5277,2.17,24.92,clone,224,794,3.0085275,1.8874925,3.0345273,3.297645,3.0291524,16.93730000000005,52.226020000000005
004665.png,person,792.2919,171.25383,824.9437,248.4163,-1.56,14.33,clone,247,796,2.0342262,1.1397969,1.8641338,3.297645,1.9095632,32.65179999999998,77.16247000000001
004665.png,car,502.6156,169.15523,547.6416,208.27829,1.67,39.41,clone,177,513,5.020151,4.3551335,4.5823,8.19187,4.6408277,45.02600000000007,39.12306000000001
004666.png,car,803.6478,176.59366,1241.4017,371.62964,-2.03,5.48,clone,306,1047,0.7435314,0.5367114,0.6452451,2.4383068,0.6658596,437.75389999999993,195.03598
004666.png,car,727.2409,174.60997,873.9669,279.06882,-1.81,11.66,clone,274,872,1.6462399,1.35208,1.4316196,4.9689865,1.4346203,146.726,104.45885000000001
004666.png,car,254.22,197.12054,424.58124,295.1583,1.88,12.15,clone,267,277,1.6508166,1.3815181,1.5747821,2.996636,1.5895087,170.36123999999998,98.03775999999999
004666.png,car,395.46622,178.70702,476.75543,257.3766,1.81,17.53,clone,233,395,2.516161,2.0904078,2.309345,6.0264525,2.3212738,81.28920999999997,78.66958
004666.png,car,678.3835,174.17273,752.03656,235.14975,-1.71,20.15,clone,218,751,2.7982838,2.0680218,2.5258589,5.3764668,2.5244868,73.65305999999998,60.97702000000001
004666.png,car,465.2426,177.83992,514.00854,231.01189,1.73,23.17,clone,221,465,3.756356,2.7322178,3.072742,8.864011,3.099566,48.76594000000006,53.17196999999999
004666.png,car,587.57043,177.13872,610.6522,194.6266,-1.67,55.55,clone,184,609,9.17913,8.676209,9.148532,9.788809,9.166081,23.081770000000006,17.48787999999999
004666.png,car,512.60077,179.94472,550.2635,199.3177,-1.69,58.23,clone,189,523,8.067072,7.122866,7.944801,9.561644,7.9768333,37.66273000000001,19.372980000000013
004667.png,car,740.7619,178.75636,863.9741,260.6264,-1.77,14.09,clone,228,779,1.9550824,1.6375496,1.7478492,6.3691454,1.7804518,123.21220000000005,81.87003999999999
004667.png,car,726.34436,167.36855,796.94885,234.38573,-1.72,19.36,clone,228,779,3.815587,2.4967194,2.1973414,7.2261186,2.2332628,70.60448999999994,67.01718
004668.png,car,337.83972,191.99713,436.94348,248.69237,1.86,20.2,clone,247,337,2.7687294,1.8821445,2.5170298,5.9148684,2.5381427,99.10376000000002,56.69524000000001
004668.png,car,416.9268,189.18744,472.117,231.55066,1.82,25.66,clone,223,416,3.5053215,3.0950515,3.2141256,6.6912913,3.210327,55.190200000000004,42.363219999999984
004668.png,car,455.94,177.9215,505.44858,217.92932,1.75,34.1,clone,216,455,4.9290385,3.9384701,4.459276,8.4530115,4.4939513,49.508579999999995,40.00781999999998
004668.png,car,500.24582,181.75775,526.85345,207.57794,1.74,40.79,clone,205,500,6.1603394,5.0353727,5.7669516,8.888841,5.8215165,26.607629999999972,25.820190000000025
004668.png,car,0.02570656,202.0916,85.10934,246.6194,-0.88,28.22,clone,234,49,2.4271307,1.7363415,2.5711694,3.049724,2.489143,85.08363344,44.52780000000001
004669.png,car,583.8213,172.5097,612.35114,195.65878,-1.58,47.67,clone,179,607,6.753972,6.124199,6.3365636,9.47326,6.4796157,28.529840000000036,23.149079999999998
004669.png,car,387.50732,180.33194,442.7294,211.08278,1.78,35.22,clone,210,393,5.1590314,3.568879,4.504839,9.452533,4.6046624,55.222080000000005,30.75084000000001
004670.png,car,166.45735,172.7939,236.8096,203.30098,2.11,38.11,clone,191,189,5.5764933,5.1075487,5.35878,6.6440616,5.472193,70.35225,30.507080000000002
004670.png,car,355.25754,169.14983,389.94943,187.32559,-1.24,69.68,clone,186,369,9.206282,8.837923,9.22377,9.665018,9.208147,34.69189,18.175759999999997
004670.png,car,346.01074,168.14134,369.6364,184.70616,-1.17,70.86,clone,183,368,9.317226,9.053715,9.269941,9.588376,9.269415,23.625659999999982,16.564819999999997
004670.png,car,566.9759,171.44763,613.3625,211.95659,-1.56,29.52,clone,198,599,4.0292325,3.6018589,3.8357677,9.192495,3.8458252,46.38659999999993,40.50896
004671.png,car,577.24713,182.04237,637.7717,235.85307,-1.54,21.72,clone,188,583,2.8658688,2.5579255,2.6716547,9.413761,2.6739643,60.52457000000004,53.8107
004671.png,train,707.1579,1.8584356,1241.4292,308.93832,1.12,12.88,clone,24,1195,1.5032032,0.3882429,1.273742,8.476853,1.3343356,534.2713,307.07988439999997
004672.png,car,471.18924,167.07693,567.87787,243.28941,1.73,18.85,clone,242,471,2.294095,2.026154,2.1744475,6.7388425,2.1989226,96.68863000000005,76.21248
004672.png,car,695.5549,167.41643,788.08356,245.95522,-1.72,18.34,clone,182,727,2.5349555,1.9531369,2.077368,9.399307,2.1028795,92.52866000000006,78.53879
004672.png,car,555.8298,172.26581,594.6887,216.47394,1.66,27.64,clone,209,555,3.2324119,2.9544382,3.0801878,5.100332,3.0845969,38.85890000000006,44.20813000000001
004672.png,car,574.4372,169.48468,614.5898,204.7741,1.74,38.86,clone,203,577,4.199484,3.3889813,3.7154937,6.9682145,3.7149727,40.15260000000001,35.28942000000001
004672.png,car,610.6014,169.64444,646.9952,196.18799,-0.28,49.52,clone,189,610,6.1447744,4.7726192,5.9515953,8.188268,5.9483953,36.39379999999994,26.54355000000001
004672.png,car,265.5616,176.40547,442.6204,253.19814,-2.8,14.78,clone,205,265,1.8526654,1.1609591,1.768089,2.594732,1.7808963,177.05880000000002,76.79266999999999
004673.png,car,884.2702,185.18138,955.8531,241.98434,-1.49,21.19,clone,212,933,2.9461126,2.5615578,2.714545,8.985372,2.7197165,71.5829,56.80296000000001
004673.png,car,0.43452227,179.27379,197.46895,328.07913,2.73,7.11,clone,301,0,1.1884006,0.8540139,1.0232582,4.1747932,1.021879,197.03442773,148.80534000000003
004673.png,car,500.90594,181.5688,635.53394,245.12036,2.06,18.45,clone,240,563,3.296662,1.7083778,2.4400134,9.284986,2.4738128,134.62800000000004,63.551559999999995
004673.png,car,693.5398,188.46605,767.72217,222.08101,1.87,30.19,clone,217,699,4.2969007,3.2281048,3.8779802,9.695001,3.9302158,74.18236999999999,33.614959999999996
004673.png,car,760.8327,182.56981,811.8735,213.5971,1.76,37.85,clone,206,760,5.530374,4.5978003,5.2794538,9.209248,5.302651,51.04079999999999,31.027290000000022
